,politician,party,gender,created_at,id,text
0,Abou-Shahadeh,Meshutefet,Male,2020-12-09 15:25:41,1336693507189248003,כצפוי דיון אמיתי בסוגיית השיוויון והדמוקרטיה מחזיר אותנו לבלד ולמצע הפוליטי שלה מדינת אזרחיה אנו שמחים ש
1,Abou-Shahadeh,Meshutefet,Male,2020-12-09 11:35:28,1336635572417335299,במערכת הפוליטית בישראל פלורליזם מעניין ימין ימין קיצוני ימין אמיתי ימין לייט וימין משיחי רואים בעצמ
2,Abou-Shahadeh,Meshutefet,Male,2020-12-06 20:05:07,1335676664228024320,בממשלה המופתית שנראית ארגון פשע ממשלה שר משטרה שתומך ברוצחים יהודים ניקח ממנו
3,Abou-Shahadeh,Meshutefet,Male,2020-12-06 16:03:32,1335615867653148672,משטרת המחשבות הכיבוש הישראלי מבועתת ממחשבותיו הילד הפלסטיני אמל עוראבי ה16 חטפה אמל סובל ממח
4,Abou-Shahadeh,Meshutefet,Male,2020-12-05 20:13:27,1335316375330566149,מפלצתי לכוון כוונת ולהרוג בדם קר מפלצתי להתייחס לרצח נער צעיר טעות במטרה
5,Abou-Shahadeh,Meshutefet,Male,2020-12-05 09:21:45,1335152367533252609,ali abu alia not first palestinian child be killed by israeli occupation and he wont be last on
6,Abou-Shahadeh,Meshutefet,Male,2020-12-04 19:52:07,1334948618348924934,חברים הרקע לארוע איננו פלילי והמפגע שפוי המשטרה משקרת מדובר בטרור יהודי לאומני וגזעני מכוון נ
7,Abou-Shahadeh,Meshutefet,Male,2020-12-04 15:38:35,1334884816404287489,terror attack against church gethsemane during advent isnt an isolated event but consequence inst
8,Abutbul,Shas,Male,2020-12-09 16:54:51,1336715947823017985,itamarcohen16 חכ משה אבוטבול המדינה צריכה לעשות שילוב בעלי מוגבלויות בתעסוקה
9,Abutbul,Shas,Male,2020-12-08 21:50:54,1336428061324140551,mokednewsil חכ אבוטבול המדינה חייבת לעודד מעסיקים לשלב בעלי מוגבלויות חדשות מבזק לייב
10,Abutbul,Shas,Male,2020-12-08 19:15:53,1336389052929613829,yossitaieb חנכתי בכנסת השדולה שהקמתי לחיזוק הזיקה והחינוך היהודי בתפוצות במעמד שרים חכים נשיאי קהילות מהתפוצות ואישי ציב
11,Abutbul,Shas,Male,2020-12-08 18:20:07,1336375017853120513,kolbarama חכ abutbulm לronen_catz באחת בצהריים מתלהבים מבחירות והצבענו התאריכים הרלוונטים שבועיים
12,Abutbul,Shas,Male,2020-12-08 18:20:05,1336375010936709121,kolbarama חכ abutbulm לronen_catz באחת בצהריים מאיתנו רצה סגר רמת התחלואה ההולכת וגוברת יצרה כורח סגר לילי עדיף
13,Abutbul,Shas,Male,2020-12-07 22:04:20,1336069054059192320,zvikaklein מחר יחול התפוצות בכנסת שורה אירועים השאר יתקיים האירוע הבא השקת השדולה לחיזוק הזיקה והחינוך היהודי בתפוצות
14,Abutbul,Shas,Male,2020-12-07 20:15:30,1336041668106199041,hamechadesh חכ אבוטבול חייבים מנגנון ממשלתי לזיהוי לווים כרוניים ולסייע להם לשקם משק הבית צפו
15,Abutbul,Shas,Male,2020-12-07 18:28:10,1336014654892630022,השקנו בלשכתי הספר החשוב סודות התעבורה שחובר עי עורכי הדין מוטי אורנג ויוסף זינגר בספר ישנם עשרות תשובו
16,Abutbul,Shas,Male,2020-12-05 19:37:37,1335307358847836165,shmuelbenzvi חכ abutbulm משתתף באירוע יט כסלו המוני שנערך עפ ההנחיות במתחם דרייב ענקי בבית שמש מצוייד בחוברת הסברה לשמירה
17,Abutbul,Shas,Male,2020-12-05 17:10:39,1335270372376256518,ariyederi חג גאולה שמח
18,Abutbul,Shas,Male,2020-12-05 15:25:09,1335243820750004225,mitadkenim_770 חבד מתעדכנים במסגרת סיור מיוחד בנוף הגליל חכ משה אבוטבול שס ביקר במעונו רב העיר הרב ישעי הרצל שקיבלו בחמימות
19,Avidar,Israel_Beytenu,Male,2020-12-09 06:43:58,1336562212069052416,veragav28 יודע לראות בזה מחמאה מקרה תודה תחנת סקאי ניוז בערבית יושבת באמירויות טוב
20,Avidar,Israel_Beytenu,Male,2020-12-08 13:00:34,1336294601137774595,
21,Avidar,Israel_Beytenu,Male,2020-12-08 12:59:47,1336294402650742784,חשיפת מדיניות ההונאה הקטארית ראיון בתוכנית התחקירים ערוץ sky news בערבית הסיפור ששודרה בשישי האחרון 4
22,Avidar,Israel_Beytenu,Male,2020-12-07 17:39:09,1336002319792680966,בפינוי פסל המחאה נתניהו הורה לחלל שבת וקולם החרדים נדם
23,Avidar,Israel_Beytenu,Male,2020-12-07 11:41:17,1335912261945339904,glzradio חכ avidareli טוען meravbetito וadv_abbass תפקידה ממשלה לסגור לאפשר מערכת כלכלה עובדת תפקיד המשטרה לאפש
24,Avidar,Israel_Beytenu,Male,2020-12-07 11:41:08,1335912223533883393,glzradio חכ avidareli תוקף meravbetito וadv_abbass הכניסו הדיונים בקבינט הקורונה לחיסיון 30 שנה מדובר בפצצה גרע
25,Avidar,Israel_Beytenu,Male,2020-12-07 08:22:24,1335862210934018049,an_nudel nadav_eyal שוחררה החסימה אנא בדוק
26,Avidar,Israel_Beytenu,Male,2020-12-07 07:56:57,1335855804264673282,an_nudel nadav_eyal מוזר
27,Avidar,Israel_Beytenu,Male,2020-12-07 07:44:29,1335852669362171904,גאון קורונה nadav_eyal עושה עבודתו וקורא הנוהל שכתב בעבר פרופ בליצר וכעת מתכחש לפחות מק
28,Avidar,Israel_Beytenu,Male,2020-12-07 05:51:08,1335824140507426817,an_nudel חסום
29,Avidar,Israel_Beytenu,Male,2020-12-06 17:24:12,1335636169728663553,הנדוס נתוני הקורונה נמשך אסור לשתוק
30,Avidar,Israel_Beytenu,Male,2020-12-05 17:20:56,1335272961528516610,ביבי פועל גנב בלילה ומקומם גנבים
31,Avidar,Israel_Beytenu,Male,2020-12-05 10:34:27,1335170665842872320,לפוסט המלא
32,Avidar,Israel_Beytenu,Male,2020-12-05 10:34:27,1335170663963914240,בלפור הפגנות בבלפור מטריפות נתניהו וגורמות לאיבד עשתונות הממשלה נפלה פינוי פסל בשבת קשר לפיק
33,Avidar,Israel_Beytenu,Male,2020-12-05 06:00:02,1335101606430445568,shgo15 שלח באמצע שבת
34,Avidar,Israel_Beytenu,Male,2020-12-05 06:00:02,1335101606430445568,shgo15 שלח באמצע שבת
35,Avidar,Israel_Beytenu,Male,2020-12-04 18:39:30,1334930342969487360,gilli_parann תודה רבה גילי מעריך
36,Avidar,Israel_Beytenu,Male,2020-12-04 15:32:42,1334883334829338625,דמות המפגין הישראלי גיבור ישראל הונחה בבלפור
37,Avidar,Israel_Beytenu,Male,2020-12-04 08:36:21,1334778557168578565,ashera61 תודה רבה
38,Edelstein,Likud,Male,2020-12-09 18:23:10,1336738173871747072,החיסונים הצטרפו אלי לשידור החי ראש הממשלה
39,Edelstein,Likud,Male,2020-12-09 07:10:41,1336568938998599680,עושים היסטוריה החיסונים הראשונים מגיעים לישראל הצטרפו אלי
40,Elharrar,Yesh_Atid,Female,2020-12-09 17:40:50,1336727520130068480,התחלנו הנחיות שאי לאכוף ובלבול שעות הפוש הבא איסור הדלקת חנוכיות 1800 ל2000
41,Elharrar,Yesh_Atid,Female,2020-12-09 16:10:07,1336704689065353222,רשמי הניהול הכושל הקורונה הביא כ150 משפחות למצב אי בטחון תזונתי הנתונים והשיח סגר
42,Elharrar,Yesh_Atid,Female,2020-12-09 14:56:15,1336686099935211520,הרשעתה כרמל מעודה בהתעללות עושה צדק הילדים שחוו התעללות ועם הוריהם שבוודאי סובלים מאז גילוי הפרשה הנוראית
43,Elharrar,Yesh_Atid,Female,2020-12-09 10:55:17,1336625461003251714,סגירת האגף שאחראי למאבק בשחיתות הודאה במה שנאמר מההתחלה מתניהו אנגלמן אולי פקיד ציבור מבקר
44,Elharrar,Yesh_Atid,Female,2020-12-08 19:16:08,1336389115693199362,תודה
45,Elharrar,Yesh_Atid,Female,2020-12-08 17:16:54,1336359108761554946,תודה חברה ממשיכות שהתחלת
46,Elharrar,Yesh_Atid,Female,2020-12-08 12:13:05,1336282648667418624,מעניין תבואו
47,Elharrar,Yesh_Atid,Female,2020-12-07 18:52:15,1336020716613939200,הסגר הלילי הוכח כלא יעיל העולם עוצר הממשלה הכושלת מלהכריז עליו כעל הצעד הבא מערך קטיעת שר
48,Elharrar,Yesh_Atid,Female,2020-12-07 13:34:17,1335940696528871430,פה נשים המנסות לצאת ממעגל האלימות שהצביעה הוועדה הצעת החוק ושל tamarzandberg שתגן פ
49,Elharrar,Yesh_Atid,Female,2020-12-06 16:43:50,1335626012424609796,בדיוק אמר
50,Alkhrumi,Meshutefet,Male,2020-12-07 17:53:33,1336005945294458880,
51,Elkin,Likud,Male,2020-12-09 13:19:25,1336661730190106624,חוק משאל שקידמתי בזמנו יחד חברי יריב לוין מתרחב לישובים ביהודה ושומרון הצעת החוק חכ האוזר עברה בקריאה טרו
52,Elkin,Likud,Male,2020-12-05 20:52:29,1335326199896301573,שבוע טוב המשרד שלנו משרדים אחרים נרתם כוחו לסייע לעיר אשקלון ולתושביו במסגרת החלטת הממשלה המתגבשת עבד
53,Amsalem,Likud,Male,2020-12-09 14:46:09,1336683559256518657,נדרשתי לבדיקת קורונה שאחד מיועצי נמצא חיובי לנגיף בהתאם לבדיקה ולחקירה האפידמיולוגית שעברתי נתבקשתי להיכנס
54,Amsalem,Likud,Male,2020-12-09 12:53:44,1336655270085275649,2 gtgt הטבות שלטוניות כשר אינני נוהג להעניק הטבות כלכליות ואני מעוניין להימצא בסיטואציה דומה לזו שנמצא בה רא
55,Amsalem,Likud,Male,2020-12-09 12:53:13,1336655138912686080,1 שלחתי מכתב לדר גיל רימון עוזר בכיר ליועץ המשפטי לממשלה בנוגע למכירת וואלה נדרש לחתום
56,Amsalem,Likud,Male,2020-12-09 08:50:04,1336593949151162368,העלינו לאוויר מיזם מנוע הזכויות הלאומי עתיד לסייע לאזרחים רבים למצוא ולמצות הזכויות הרלוונטיות
57,Amsalem,Likud,Male,2020-12-08 06:43:22,1336199676475953152,נראה לכם הגיוני שאזרח במדינת ישראל מגיע לבית המשפט ומבין שאת השופט מינו בהליך 2 דקות פשוט הזיה דבר כזה
58,Amsalem,Likud,Male,2020-12-07 17:36:55,1336001756434665473,חוות הדעת הבריונית והלא חוקית הגברת דינה זילבר ושות נבחרת הדירקטורים ביקשתי מרשות החברות לגרוס
59,Amsalem,Likud,Male,2020-12-06 12:11:44,1335557535986814976,שלחתי מכתב לעוד יעקב קווינט מנהל רשות החברות הממשלתיות בנושא בחינת אופן מינוי דירקטורים ברשות החברות בו
60,Amsalem,Likud,Male,2020-12-04 04:54:22,1334722691186692096,שמח ונרגש לראות למאבק שהובלתי שנים יחד חברי דר אברהם נגוסה תוצאות חיוביות והמון תקווה השם אנח
61,Ashkenazi,Kachol_Lavan,Male,2020-12-09 14:58:51,1336686754666000386,בהגיעה הלכנו יחד לקיר ההנצחה לזכרם הדיפלומטים חסידי אומות העולם במשרדנו שם מונצחים 4 דיפלומטים ספרדים השרה ר
62,Ashkenazi,Kachol_Lavan,Male,2020-12-09 14:58:49,1336686746659147778,bienvenida jerusalen aranchaglezlaya זוהי הפעם הראשונה מזה שנים שמגיע שר חוץ מספרד לביקור ואני שמח
63,Ashkenazi,Kachol_Lavan,Male,2020-12-09 14:51:36,1336684929854353411,upon arrival we stood by memorial those diplomats who have been recognized as righteous among nations
64,Ashkenazi,Kachol_Lavan,Male,2020-12-09 14:51:34,1336684921776181250,bienvenida jerusalen aranchaglezlaya this first visit by spanish fm almost 6 years and am happy t
65,Ashkenazi,Kachol_Lavan,Male,2020-12-08 13:20:42,1336299667542462466,ברוך הבא לירושלים ראש ממשלת סלובניה jjansasds ביקורך המדיני הראשון מחוץ לגבולות אירופה בירושלים ביטוי
66,Ashkenazi,Kachol_Lavan,Male,2020-12-08 13:17:00,1336298735182155776,22 slovenia close paner israel as demonstrated by last voting at un and decision recogn
67,Ashkenazi,Kachol_Lavan,Male,2020-12-08 13:16:59,1336298732019650562,12 welcome jerusalem slovenian prime minister jjansasds fact that your visit israel your first out
68,Ashkenazi,Kachol_Lavan,Male,2020-12-06 12:34:38,1335563298104889344,הסכמי אברהם חילקו המזהת לשני מחנות מחד מחנה המדינות שבחרו בשלום ביציבות ביטחונית ובעתיד טוב לילדיהם
69,Ashkenazi,Kachol_Lavan,Male,2020-12-06 12:25:44,1335561059944509440,those that have chosen peace better future for their children economic prosperity and regional stability and
70,Ashkenazi,Kachol_Lavan,Male,2020-12-06 12:25:44,1335561058753388544,abraham accords are not and should not be closed club but rather constantly expanding circle cooperatin
71,Ashkenazi,Kachol_Lavan,Male,2020-12-06 12:03:38,1335555496691060743,האשמותיו הכוזבות נציג סעודיה בפאנל ועידת מנאמה אינן משקפות העובדות ואת רוח השינוי שחווה המזרח התיכון בימים
72,Ashkenazi,Kachol_Lavan,Male,2020-12-06 11:59:54,1335554556613308417,false accusations saudi representative at manama conference do not reflect facts or spirit amp
73,Busso,Shas,Male,2020-12-08 11:47:45,1336276276345237505,israelcohen911 חכ אוריאל בוסו חבר ועדת חוב בסיור בחברת טבע האמורה לאחסן החיסונים לקורונה הבאת החיסונים לארץ בסוף השבו
74,Busso,Shas,Male,2020-12-04 10:20:40,1334804808314843136,mekomyupdates המצב הנוכחי שבו חברי מועצה אינם מקבלים שכר יוצר קשיים רבים שעלולים לפגוע בתפקוד הנציגים מאמר דעה חשוב חכ bussour
75,Bitan,Likud,Male,2020-12-08 13:59:50,1336309514581237768,nurith1 darkenuil israelipm_heb נורית ידעתי שהלוגו לשכת נתניהו וחדשות 13 זהים
76,Bitan,Likud,Male,2020-12-08 10:17:07,1336253464675033091,natistrul היה שקר
77,Bitan,Likud,Male,2020-12-08 10:09:52,1336251643705372672,nsqd51f201sf65w oded_forer גלעד עודד חבר יקר
78,Bitan,Likud,Male,2020-12-08 10:07:16,1336250988236328962,ronanoshi netanyahu שקר נכחתי בכנסת
79,Bitan,Likud,Male,2020-12-08 09:52:44,1336247328752062466,פייק ניוז להינדוס תודעת הציבור תנועת darkenuil פרסמו פוסט שיקרי תמונה ושל israelipm_heb נתניהו שבה כתוב
80,Bitan,Likud,Male,2020-12-07 20:58:39,1336052524403613698,erez_ch התגובה מוכיחה שאתה עוקב הוועדה מזמין אותך לעקוב בעמוד הפייסבוק ולראות הפעילות הוועד
81,Bitan,Likud,Male,2020-12-07 20:34:53,1336046543653253120,media18810642 תודה רבה
82,Bitan,Likud,Male,2020-12-07 20:34:17,1336046394226913282,בבדיקת קורונה שערכתי נמצאתי חיובי לנגיף הקורונה מרגיש בסדר תסמינים קלים בלבד
83,Bennett,Yamina,Male,2020-12-09 13:43:45,1336667855937527821,באתי לפוליטיקה ראיתי מטר ממני במלחמת לבנון השנייה חייל שחוטף רסיס שקרע הלסת וכל שגיאות נור
84,Bennett,Yamina,Male,2020-12-09 09:49:47,1336608974972608512,פגשתי שר יזמית מדהימה ואת בעלה עידן שר הקימה בעשר אצבעותיה רשת מכוני כושר לאלפי נשים לקוחות שממש חיות
85,Bennett,Yamina,Male,2020-12-08 15:08:20,1336326752218402817,עולה לראיון וגואטה ברשת מוזמנים
86,Bennett,Yamina,Male,2020-12-08 14:40:49,1336319827854512140,פגשתי כרגע רבקי אשה חרדית שעובדת במרכז הפיתוח נוקיה העולמית בכפר סבא גאווה אמיתית מגוון מופלא ש
87,Bennett,Yamina,Male,2020-12-08 14:01:37,1336309964311293952,4 שנים שהתחלתי המהפכה במתמטיקה הישג אדיר לתלמידי ישראל שזינקו מהמקום ה16 למקום ה9 בעולם בהישגים במת
88,Bennett,Yamina,Male,2020-12-08 12:41:27,1336289787284746240,נרשמה ירידה חדה כ10 בשיעורי התלמידים דוברי הערבית המתקשים במתמטיקה במדעים עשינו יחד מורי ישראל מנ
89,Bennett,Yamina,Male,2020-12-08 12:41:01,1336289680099319808,ולאחר 4 שנים במבחן הבינלאומי ב2019התוצאות נתפסות הישג שיעור המצטיינים במתמטיקה עלה ל15 שזה פי 3 מ
90,Bennett,Yamina,Male,2020-12-08 12:41:01,1336289680099319808,ולאחר 4 שנים במבחן הבינלאומי ב2019התוצאות נתפסות הישג שיעור המצטיינים במתמטיקה עלה ל15 שזה פי 3 מ
91,Bennett,Yamina,Male,2020-12-08 12:40:21,1336289511526051840,נכנסתי ב2015 לתפקיד שר החינוך והמצב במתמטיקה ובמדעים קשה מאד החלטתי למקד פעולות להזניק מדעים ומתמטיקה יל
92,Bennett,Yamina,Male,2020-12-08 12:39:43,1336289354625519616,מזמן התרגשתי הצלחה היסטורית לישראל ילדי ישראל זינקו למקום ה9 בעולם במתמטיקה במבחן הבינלאומי למתמטיקה
93,Bennett,Yamina,Male,2020-12-08 07:19:44,1336208826576592897,לפוסט המלא
94,Bennett,Yamina,Male,2020-12-08 07:19:25,1336208746712866816,בתאל מימון מהם בת 34 מורה לחינוך מיוחד אשה פעילה ופצצת אנרגיה הקורונה מאז הקורונה חווה ק
95,Bennett,Yamina,Male,2020-12-08 07:18:35,1336208536234242053,בתמונה זום נפגעי פוסטקורונה אנשים חלו בקורונה כביכול החלימו למעשה סובלים מקשיים עצומים עיי
96,Bennett,Yamina,Male,2020-12-07 21:06:18,1336054451384299523,yotyotam סורי הייתי אינטרנט שעות פספסתי שהליכוד הצליח לעשות איילת שקד
97,Bennett,Yamina,Male,2020-12-07 20:42:08,1336048367588274180,רפואה שלמה דוד יקר
98,Bennett,Yamina,Male,2020-12-07 19:34:39,1336031386994679815,מהדורת חדשות 12 ממשלה שפוחדת לאכוף קנסות לחץ פוליטי מסוגלת לנצח צריך הנהגה חדשה לישראל הראיון המ
99,Bennett,Yamina,Male,2020-12-07 18:35:03,1336016387177897987,מטילה הממשלה סגר אזרחי ישראל שנייה מכניסה 4000 נוסעים מחול לישראל בדיקה אנ
100,Bennett,Yamina,Male,2020-12-07 17:59:26,1336007426533957634,חבל שלנגיף הקורונה קוראים נפתלי בנט ככה הייתי בטוח שמישהו בממשלה נלחם בנגיף לנאום המלא
101,Bennett,Yamina,Male,2020-12-07 11:04:45,1335903066072231936,אינני ממציא מודלים הכל קיים במדינות רבות כולל דובאי הפופולרית נבדקים מיד נחיתה נשלחים למלון לקבל תוצ
102,Bennett,Yamina,Male,2020-12-07 11:02:34,1335902518656774149,המלצה מעשית פשוטה שאפשר ליישם אותה מיד מכיון שהכניסה לישראל פרוצה ואיני מצליח לקבל תשובה בודקים
103,Bennett,Yamina,Male,2020-12-07 10:50:34,1335899497717645313,הגיוני שעיר ירוקה לגמרי תימצא אותם כללי עסקים עיר צהובה אדומה 6 דברו השם השטח תשמעו פתרונות והצעות מעולות
104,Bennett,Yamina,Male,2020-12-07 10:50:34,1335899496090394624,חייבים להעביר להם הגמישות בשימוש בבדיקות בהיקפים גדולים ולמשך נניח חודש קדימה 3 חלוקת השטח לרובעים צריכה
105,Bennett,Yamina,Male,2020-12-07 10:50:33,1335899493468942337,למדתי מהביקור בראשון לציון 1 עירייה בדרך תבצע חקירות אפדמיולגיות יעילות משרד הבריאות היכרות
106,Bennett,Yamina,Male,2020-12-07 06:31:40,1335834343395258370,פנייה לציבור יודע בודקים שנכנס לישראל
107,Bennett,Yamina,Male,2020-12-06 20:38:54,1335685169014075400,כישלון מחפיר ממשלת נתניהו מר נתניהו חגג הצלחת הסגר השני וסיפר מנהיגים מהעולם מתקשרים ללמוד מאי
108,Bennett,Yamina,Male,2020-12-06 16:26:22,1335621616768790534,שהתייחס לסגר השני כהצלחה יחגוג ההצלחה הסגר השלישי
109,Bennett,Yamina,Male,2020-12-06 14:51:22,1335597709416390656,אסור להגיע לסגר אסתי בעלת קפה גזוז בראשון לציון 25 שנה הראתה שמהבוקר סך ההכנסות שלה300
110,Bennett,Yamina,Male,2020-12-06 14:51:22,1335597709416390656,אסור להגיע לסגר אסתי בעלת קפה גזוז בראשון לציון 25 שנה הראתה שמהבוקר סך ההכנסות שלה300
111,Bennett,Yamina,Male,2020-12-06 11:44:40,1335550724172877824,
112,Bennett,Yamina,Male,2020-12-06 06:24:03,1335470036157423616,עדיין בדצמבר 2020 ישראל בודקת בpcr שנכנס לארץ נושא קורונה
113,Bennett,Yamina,Male,2020-12-05 19:48:41,1335310141638455299,הפעולות שממשלת ישראל חייבת לעשות בדחיפות להימנע מהצורך בסגר
114,Bennett,Yamina,Male,2020-12-05 19:48:32,1335310103675867136,העולם חוגג פריצות הדרך החיסונים ומרבית המדינות רכשו חיסונים ואחרים אבלבגלל הציפייה לחיסון אסור
115,Bennett,Yamina,Male,2020-12-04 10:09:33,1334802012047892480,מתן 30 שנות שירות תחילה כלוחם בסיירת מטכל כטייס ומפקד טייסת f16 מסיים פרק מפואר תרומה
116,Bennett,Yamina,Male,2020-12-04 08:55:45,1334783439858507778,matankahana אינני יודע ישאני גורלי דבר תמיד ישאר הייתי לוחם בחיל האוויר הישראלי התקיים בבסיס רמת דוד טקס
117,Barbivay,Yesh_Atid,Female,2020-12-08 18:29:20,1336377338825682958,להקת השפנים המביכה ביבי האומץ סער מרענן
118,Barbivay,Yesh_Atid,Female,2020-12-07 18:31:38,1336015529442734082,ממש ברור חיסול נגיף הקורונה מטריד נתניהו מחיסול מערכת המשפט
119,Barbivay,Yesh_Atid,Female,2020-12-05 20:03:46,1335313939371061252,קול ההמון בבלפור צלול ורם מתמיד השינוי
120,Barak,Likud,Female,2020-12-06 11:06:04,1335541007878860800,מצרה שההצעה לחיזוק העיר אשקלון עלתה בישיבת ממשלה אשקלון זקוקה לסיוע ולאישור דחוף בממשלה
121,Barkat,Likud,Male,2020-12-08 18:45:00,1336381277830844417,מצער שבשעת משבר לאומי שבוחר לברוח מהמערכה ולהתפלג להתאחד גאה חלק מתנועת הליכוד תנועה שו
122,Barkat,Likud,Male,2020-12-06 16:21:21,1335620352404176898,שנים עדיין מתרגש מהרגע ההיסטורי העברת השגרירות האמריקאית לירושלים וההכרה בה כבירת מדינת ישראל תוד
123,Barkat,Likud,Male,2020-12-06 15:12:32,1335603036127891456,פותח ביישוב אביגיל יחד ראש מועצת הר חברון יוחאי דמרי הישוב הוקם 19 שנים חלק מההתיישבות ה
124,Barkat,Likud,Male,2020-12-04 12:00:04,1334829824578359300,זמן איכות בברלי אהובת ליבי צריך לנסוע דובאי להנות מהמדבר שבת שלום ממצפה רמון
125,Golan_Yair,Meretz,Male,2020-12-09 13:23:27,1336662745903751168,החוק למשאל שעבר בקריאה ראשונה נתפס בטעות כניצחון הימין בפועל ניצחון האנטי ציונות חוק שמקרב
126,Golan_Yair,Meretz,Male,2020-12-09 11:16:44,1336630857558335490,התיקון שעלה לחוק הלאום המייחד תרומתה העדה הדרוזית צעד בכיוון הנכון אסור שייעצר בתיקון חוק הל
127,Golan_Yair,Meretz,Male,2020-12-09 06:23:19,1336557015880114180,30 שנה נדע לעמדתם אנשי המקצוע התקבל הרעיון האווילי סגר לילי הצעת החוק תחייב המ
128,Golan_Yair,Meretz,Male,2020-12-08 14:07:07,1336311347131404288,ואין סתירה הדברים שלשני צדדים יהיו זהויות שונות שיוכלו לדור בכפיפה מפלגה ציונית ולמען מטרות
129,Golan_Yair,Meretz,Male,2020-12-08 14:07:06,1336311345608855552,מאמין שצריך לבטל לתקן יסודי חוק הלאום מאמין שחייבים לתקן שנים אפליה ממארת הציבור הערבי
130,Golan_Yair,Meretz,Male,2020-12-08 14:07:06,1336311344048566273,איש שמאל ציוני מאמין בכך שמדינת ישראל צריכה הבית הלאומי העם היהודי ושאין בית מאמין
131,Golan_Yair,Meretz,Male,2020-12-08 14:07:06,1336311342333104129,מאמין בשותפות יהודית ערבית מאמין בכך שאין תהיה תקומה לשמאל בישראל שיתוף פעולה מלא ואמיתי הצ
132,Golan_Yair,Meretz,Male,2020-12-07 15:57:30,1335976738225086467,estys תודה אסתי
133,Golan_Yair,Meretz,Male,2020-12-07 15:48:21,1335974434361012227,kobimiz100 תודה רבה קובי
134,Golan_Yair,Meretz,Male,2020-12-07 14:44:36,1335958392490299392,ariana_melamed היי אריאנה יכול הכיבוש השני יכול היפרדות השלישי חרד לגורלם חיילי צהל
135,Golan_Yair,Meretz,Male,2020-12-07 14:35:52,1335956195618795523,mossi_raz תודה רבה מוסי
136,Golan_Yair,Meretz,Male,2020-12-07 14:34:09,1335955763420934145,esawifr תודה רבה עיסאווי מצפה לשתף פעולה
137,Golan_Yair,Meretz,Male,2020-12-07 13:31:18,1335939946373406722,מרצ חייבת לשאוף לייצג הציבור הדמוקרטי בישראל ולקדם ערכיו ותפיסת עולמו אי לשבת כשמדינת ישראל מ
138,Golan_Yair,Meretz,Male,2020-12-07 13:31:18,1335939944993476608,גאה להודיע הצטרפותי למרצ מרצ המפלגה היחידה שיקרה בגדה בבוחריה לאורך שנות קיומה מפלגה שנות
139,Golan_Yair,Meretz,Male,2020-12-06 12:01:58,1335555075834605569,נתניהו מנסה להחביא מהציבור הפרוטוקולים קבינט הקורונה ל30 שנה רוצה שתדעו שדיוני ממשלתו התנהלו בצורה מו
140,Golan_Yair,Meretz,Male,2020-12-04 13:32:43,1334853138155761666,ואלה ידעתי שווה כותרת המאבק נגמר תחומים נוספים בהם המאבק נגמר ופשוט ספרו בטח אוחנה ברגע ש
141,Golan_May,Likud,Female,2020-12-09 16:46:41,1336713891850674176,לפעמים צריך לשים הפוליטיקה הצעת חוק צודקת וראויה מזו בימים אי להחזיק הזוגות הצעירים כבני ע
142,Golan_May,Likud,Female,2020-12-08 08:12:24,1336222081374167040,תודה ושלום נתגעגע לעוד שופט בבגצ שפסק מוסר והגיון והעדיף טובתה משפחת מחבלים פני משפחה שכול
143,Golan_May,Likud,Female,2020-12-07 11:27:28,1335908784380780546,הועדה לבחירת שופטים הפכה למושב לצים מנותק מכל סממן ישראליציוני הועדה את מערכת המשפט צריך לפרק
144,Golan_May,Likud,Female,2020-12-06 20:30:55,1335683158008803329,בהמשך לכינוס השדולה העוסקת בצמצום פערי התעסוקה הפריפריה למרכז נפגשתי ראהע דימונה ראהע ערד ממ ראהע אשקל
145,Golan_May,Likud,Female,2020-12-05 18:46:05,1335294390131191808,לכתבה המלאה
146,Golan_May,Likud,Female,2020-12-05 18:41:58,1335293352934338562,הגיע הזמן ששר החקלאות יתחיל לעשות סדר ברפתות עליהן אחראי כתבה arutz20 שחשפה הזנחה קשה ברפת אחיהוד פ
147,Golan_May,Likud,Female,2020-12-04 11:23:56,1334820728395468801,שבת שלום אזרחי ישראל היקרים
148,Ginzburg,Kachol_Lavan,Male,2020-12-09 14:25:54,1336678462980059136,מרגש הצעת החוק לעיגון הזכות לשוויון ואיסור אפלייה עברה בקריאה טרומית במליאת הכנסת הגיע הזמן ש
149,Ginzburg,Kachol_Lavan,Male,2020-12-09 08:37:50,1336590870754316289,אישרנו בוועדת הכנסת חוק פיזור הכנסת במטרה לקיים בחירות קצרות חסכוניות ושקופות הצענו שתאריך הבחירות ב16
150,Ginzburg,Kachol_Lavan,Male,2020-12-07 17:01:53,1335992941031120898,רגע חשוב ומרגש במליאה הצעת החוק לתשלום השלמת הכנסה רטרואקטיבי לקשישים הזכאים לכך עברה בקריאה שנייה שלישית ו
151,Gallant,Likud,Male,2020-12-09 15:12:59,1336690313730138112,העולם כולו וישראל בתוכו נמצאים במאבק נגיף הקורונה ראש הממשלה והשרים עובדים לילות כימים להתמודד המשבר
152,Gallant,Likud,Male,2020-12-05 21:34:53,1335336869219938310,בשבועות האחרונים פעלתי יחד ראש הממשלה ראש העיר אשקלון ועם שרים נוספים לקדם הצעה לסיוע משמעותי לעיר אשקלו
153,Gamliel,Likud,Female,2020-12-09 20:40:35,1336772756839477252,akivanovick תחזור אליי דחוף
